DispositionScore,OrbitalPeriod[days,OrbitalPeriodUpperUnc.[days,OrbitalPeriodLowerUnc.[days,TransitEpoch[BKJD,TransitEpochUpperUnc.[BKJD,TransitEpochLowerUnc.[BKJD,ImpactParamete,ImpactParameterUpperUnc,ImpactParameterLowerUnc,TransitDuration[hrs,TransitDurationUpperUnc.[hrs,TransitDurationLowerUnc.[hrs,TransitDepth[ppm,TransitDepthUpperUnc.[ppm,TransitDepthLowerUnc.[ppm,PlanetaryRadius[Earthradii,PlanetaryRadiusUpperUnc.[Earthradii,PlanetaryRadiusLowerUnc.[Earthradii,EquilibriumTemperature[K,InsolationFlux[Earthflux,InsolationFluxUpperUnc.[Earthflux,InsolationFluxLowerUnc.[Earthflux,TransitSignal-to-Nois,TCEPlanetNumbe,StellarEffectiveTemperature[K,StellarEffectiveTemperatureUpperUnc.[K,StellarEffectiveTemperatureLowerUnc.[K,StellarSurfaceGravity[log10(cm/s**2),StellarSurfaceGravityUpperUnc.[log10(cm/s**2),StellarSurfaceGravityLowerUnc.[log10(cm/s**2),StellarRadius[Solarradii,StellarRadiusUpperUnc.[Solarradii,StellarRadiusLowerUnc.[Solarradii,RA[decimaldegrees,Dec[decimaldegrees,Kepler-band[mag]
0.976,2.2165904999999997,0.00033,-0.00033,131.5607,0.0065,-0.0065,0.703,0.218,-0.478,1.0,11.0,-11.0,28.7,38.3,-38.3,0.48,0.05,-0.03,1215.0,515.27,160.47,-89.78,2.8,2.0,5397.0,107.0,-107.0,4.543,0.033,-0.083,0.831,0.084,-0.045,292.38855,42.233261,11.799000000000001
0.996,6.1954595,2.4100000000000003e-05,-2.4100000000000003e-05,134.71507,0.00299,-0.00299,0.647,0.306,-0.431,2.952,0.10400000000000001,-0.10400000000000001,296.0,12.2,-12.2,1.37,0.08,-0.06,776.0,85.77,18.56,-13.52,27.1,5.0,5001.0,99.0,0.0,4.582,0.024,-0.048,0.76,0.046,-0.034,285.99987999999996,40.919319,14.194
1.0,3.25058201,1.27e-05,-1.27e-05,133.69472,0.00312,-0.00312,0.684,0.017,-0.509,2.2537,0.098,-0.098,218.0,10.5,-10.5,1.19,0.07,-0.05,962.0,202.09,43.74,-31.85,24.0,3.0,5001.0,99.0,0.0,4.582,0.024,-0.048,0.76,0.046,-0.034,285.99987999999996,40.919319,14.194
0.998,8.34819209,3.13e-05,-3.13e-05,136.84111000000001,0.0028699999999999997,-0.0028699999999999997,0.799,0.174,-0.561,2.835,0.11,-0.11,289.0,14.4,-14.4,1.45,0.08,-0.07,702.0,57.48,12.45,-9.06,22.1,4.0,5001.0,99.0,0.0,4.582,0.024,-0.048,0.76,0.046,-0.034,285.99987999999996,40.919319,14.194
0.0,2.399069173,8.78e-06,-8.78e-06,171.45413,0.0028899999999999998,-0.0028899999999999998,0.649,0.302,-0.413,3.2576,0.0942,-0.0942,287.0,8.9,-8.9,1.78,0.5,-0.27,1354.0,792.76,667.85,-286.48,37.8,1.0,5654.0,169.0,-169.0,4.395,0.128,-0.192,1.001,0.28,-0.151,298.57642000000004,40.491669,14.888
1.0,3.65849707,6.13e-06,-6.13e-06,170.54381,0.00132,-0.00132,0.9059999999999999,0.035,-0.46,2.573,0.209,-0.209,4400.0,130.0,-130.0,14.61,2.26,-3.39,1583.0,1486.35,603.42,-655.79,47.0,1.0,5857.0,78.0,-78.0,3.972,0.203,-0.087,1.8219999999999998,0.282,-0.423,290.35114,40.687,14.545
0.146,91.172033,0.0027199999999999998,-0.0027199999999999998,154.9657,0.0229,-0.0229,0.005,0.441,-0.005,6.676,0.653,-0.653,369.0,54.3,-54.3,1.58,0.38,-0.12,360.0,3.96,2.9,-0.99,7.3,2.0,5552.0,166.0,-166.0,4.562,0.038,-0.162,0.836,0.201,-0.067,294.90594,43.381889,15.927
1.0,3.7017654010000003,9.39e-06,-9.39e-06,172.44778,0.00203,-0.00203,0.713,0.195,-0.479,2.6061,0.0649,-0.0649,288.0,9.3,-9.3,1.63,0.12,-0.17,1050.0,286.23,68.58,-75.12,35.9,2.0,5252.0,105.0,-105.0,4.442,0.105,-0.052000000000000005,0.898,0.063,-0.095,293.12341000000004,40.934769,14.759
0.97,86.49437040000001,0.000493,-0.000493,181.88967,0.00464,-0.00464,0.741,0.12300000000000001,-0.536,7.471,0.139,-0.139,995.0,24.4,-24.4,3.07,0.21,-0.33,367.0,4.29,1.03,-1.12,42.6,1.0,5252.0,105.0,-105.0,4.442,0.105,-0.052000000000000005,0.898,0.063,-0.095,293.12341000000004,40.934769,14.759
0.0,5.17968868,1.15e-05,-1.15e-05,136.46143999999998,0.00202,-0.00202,1.203,5.224,-0.11800000000000001,3.7256,0.0918,-0.0918,122.0,3.0,-3.0,18.91,3.38,-1.7,972.0,211.06,115.27,-54.2,48.4,1.0,5761.0,155.0,-155.0,4.548,0.051,-0.128,0.815,0.146,-0.073,297.31979,43.332722,11.870999999999999
0.963,51.84688984,2.9299999999999997e-05,-2.9299999999999997e-05,170.08076,0.000442,-0.000442,0.6809999999999999,0.019,-0.043,4.7769,0.0487,-0.0487,9640.0,41.4,-41.4,8.73,0.7,-0.42,413.0,6.9,1.63,-1.03,257.2,1.0,5227.0,73.0,-83.0,4.535,0.033,-0.066,0.838,0.068,-0.04,289.78622,46.858791,15.342
1.0,4.180048081,2.74e-06,-2.74e-06,173.719249,0.000524,-0.000524,0.047,0.335,-0.047,2.4479,0.0233,-0.0233,1770.0,15.6,-15.6,3.44,0.27,-0.17,957.0,197.81,46.59,-29.56,124.3,2.0,5227.0,73.0,-83.0,4.535,0.033,-0.066,0.838,0.068,-0.04,289.78622,46.858791,15.342
0.04,68.832195,0.00108,-0.00108,172.12378999999999,0.009640000000000001,-0.009640000000000001,0.633,0.02,-0.491,3.31,0.332,-0.332,678.0,83.9,-83.9,2.35,0.67,-0.23,411.0,6.71,5.77,-1.84,8.2,2.0,5687.0,169.0,-169.0,4.538,0.046,-0.184,0.86,0.24600000000000002,-0.08199999999999999,292.26813,37.955639,15.762
1.0,1.7293670769999998,2.59e-06,-2.59e-06,133.81929,0.00125,-0.00125,0.278,0.17,-0.278,1.7442,0.0408,-0.0408,484.0,12.6,-12.6,1.82,0.15,-0.09,1284.0,643.54,151.59,-96.16,44.7,3.0,5227.0,73.0,-83.0,4.535,0.033,-0.066,0.838,0.068,-0.04,289.78622,46.858791,15.342
0.0,5.26640614,1.69e-06,-1.69e-06,173.833637,0.000226,-0.000226,0.8690000000000001,0.177,-0.078,3.6163,0.0197,-0.0197,59300.0,247.0,-247.0,38.05,5.76,-5.77,1163.0,431.87,183.32,-145.21,339.9,1.0,5916.0,107.0,-119.0,4.296,0.132,-0.10800000000000001,1.175,0.17800000000000002,-0.17800000000000002,293.96606,42.837269,12.947000000000001
0.0,44.18938922,8.51e-05,-8.51e-05,209.98968,0.00151,-0.00151,1.03,1.308,-0.075,6.8151,0.0728,-0.0728,4290.0,48.7,-48.7,14.0,4.06,-1.75,537.0,19.73,16.82,-6.52,102.0,1.0,6061.0,164.0,-200.0,4.438,0.087,-0.203,0.968,0.281,-0.121,286.5242,37.985432,14.882
1.0,29.00789166,8.48e-05,-8.48e-05,170.55348999999998,0.00205,-0.00205,0.7609999999999999,0.10800000000000001,-0.542,5.0274,0.0848,-0.0848,906.0,23.1,-23.1,2.64,0.43,-0.22,498.0,14.59,7.69,-3.58,44.1,1.0,5295.0,159.0,-143.0,4.566,0.037000000000000005,-0.105,0.8009999999999999,0.132,-0.066,284.65787,42.652679,14.805
0.0,47.878243,0.000197,-0.000197,193.20518,0.00288,-0.00288,1.0759999999999998,64.49,-0.114,4.066,0.158,-0.158,910.0,34.7,-34.7,8.15,0.53,-0.72,317.0,2.38,0.65,-0.63,30.9,1.0,4254.0,128.0,-128.0,4.6339999999999995,0.049,-0.021,0.624,0.04,-0.055,286.2406,42.670231,14.261
1.0,2.4337034980000003,8.97e-06,-8.97e-06,133.83758999999998,0.00279,-0.00279,0.9520000000000001,0.01,-0.647,0.975,0.141,-0.141,258.0,35.8,-35.8,1.66,0.24,-0.12,1112.0,362.64,171.67,-89.31,10.2,2.0,5251.0,158.0,-158.0,4.592,0.032,-0.09699999999999999,0.778,0.11199999999999999,-0.06,286.00674,38.009541,15.409
1.0,13.69942266,1.4400000000000001e-05,-1.4400000000000001e-05,171.48036000000002,0.000834,-0.000834,0.03,0.266,-0.03,4.3409,0.0264,-0.0264,1290.0,11.4,-11.4,3.85,0.57,-0.51,771.0,83.6,32.54,-24.07,120.0,1.0,5541.0,74.0,-74.0,4.332,0.13699999999999998,-0.1,1.089,0.161,-0.145,287.77356000000003,42.869282,14.619000000000002
1.0,4.309381978,6.66e-06,-6.66e-06,134.03552,0.00126,-0.00126,0.034,0.368,-0.034,2.8977,0.0359,-0.0359,311.0,8.1,-8.1,1.89,0.28,-0.25,1134.0,390.76,152.15,-112.5,42.3,2.0,5541.0,74.0,-74.0,4.332,0.13699999999999998,-0.1,1.089,0.161,-0.145,287.77356000000003,42.869282,14.619000000000002
1.0,4.9213639,4.01e-06,-4.01e-06,174.299322,0.000661,-0.000661,0.026000000000000002,0.359,-0.026000000000000002,1.8806,0.0205,-0.0205,761.0,11.0,-11.0,2.14,0.14,-0.11,868.0,134.02,30.09,-23.31,77.7,1.0,5076.0,101.0,-101.0,4.55,0.036000000000000004,-0.05,0.799,0.051,-0.043,290.51648,43.08382,14.196
0.981,87.0912594,0.00044100000000000004,-0.00044100000000000004,187.31231,0.00434,-0.00434,0.845,0.005,-0.597,7.0,0.158,-0.158,1130.0,28.3,-28.3,2.95,0.18,-0.13,321.0,2.52,0.55,-0.39,41.8,2.0,5001.0,99.0,0.0,4.582,0.024,-0.048,0.76,0.046,-0.034,285.99987999999996,40.919319,14.194
0.9,1.5831604780000001,8.28e-07,-8.28e-07,169.965242,0.0004,-0.0004,0.897,0.027999999999999997,-0.6409999999999999,1.1935,0.0225,-0.0225,733.0,9.8,-9.8,3.27,1.05,-0.36,1619.0,1625.93,1582.77,-493.93,97.7,1.0,6063.0,182.0,-200.0,4.476,0.04,-0.22899999999999998,1.012,0.32799999999999996,-0.109,288.50888,41.095890000000004,14.731
0.9490000000000001,7.9788198,0.000126,-0.000126,132.2596,0.0129,-0.0129,0.05,0.415,-0.05,2.8739999999999997,0.353,-0.353,83.8,11.4,-11.4,0.99,0.14,-0.15,927.0,174.85,67.54,-54.17,8.3,3.0,5553.0,74.0,-74.0,4.33,0.13699999999999998,-0.1,1.0979999999999999,0.161,-0.161,290.20162999999997,48.185821999999995,14.754000000000001
1.0,18.49234792,3.3100000000000005e-05,-3.3100000000000005e-05,173.49816,0.00141,-0.00141,0.034,0.39899999999999997,-0.034,3.4744,0.0534,-0.0534,1660.0,30.7,-30.7,3.34,0.52,-0.42,603.0,31.27,15.71,-10.15,61.4,1.0,5289.0,159.0,-159.0,4.477,0.115,-0.127,0.838,0.13,-0.106,297.50369,41.057018,14.915
1.0,7.930583519,9.41e-06,-9.41e-06,169.516944,0.0009689999999999999,-0.0009689999999999999,0.5589999999999999,0.336,-0.34700000000000003,3.6083,0.0454,-0.0454,826.0,10.2,-10.2,3.05,0.47,-0.17,899.0,154.36,66.57,-27.32,89.9,1.0,5674.0,103.0,-114.0,4.446000000000001,0.034,-0.128,1.032,0.159,-0.057,284.52117999999996,41.629601,14.387
1.0,7.07136119,3.09e-05,-3.09e-05,139.98763,0.00381,-0.00381,0.6579999999999999,0.292,-0.433,2.7569999999999997,0.111,-0.111,65.7,3.2,-3.2,0.63,0.04,-0.02,719.0,63.11,14.34,-9.52,22.4,4.0,4900.0,98.0,-98.0,4.602,0.017,-0.049,0.741,0.048,-0.03,281.48273,47.208031,11.492
0.0,9.50150926,6.36e-05,-6.36e-05,175.67002,0.00506,-0.00506,1.237,14.83,-0.111,6.852,0.242,-0.242,510.0,17.5,-17.5,25.77,7.75,-2.58,843.0,119.55,105.23,-34.87,34.8,1.0,5938.0,159.0,-195.0,4.518,0.052000000000000005,-0.20800000000000002,0.9079999999999999,0.273,-0.091,299.67938,40.965140999999996,14.799000000000001
1.0,15.65563866,3.21e-05,-3.21e-05,170.78358,0.00162,-0.00162,0.304,0.146,-0.303,3.9305,0.0627,-0.0627,956.0,20.8,-20.8,2.55,0.32,-0.31,623.0,35.62,14.99,-11.41,53.2,1.0,5185.0,154.0,-154.0,4.484,0.1,-0.1,0.8370000000000001,0.10400000000000001,-0.10400000000000001,285.9115,41.069439,14.97
0.8809999999999999,10.52286678,6.53e-05,-6.53e-05,137.78843999999998,0.00485,-0.00485,1.12,69.21,-0.128,1.911,0.29,-0.29,130.0,17.0,-17.0,23.26,3.66,-5.49,1008.0,243.72,109.41,-111.37,10.1,2.0,5548.0,110.0,0.0,4.038,0.21,-0.09,1.614,0.254,-0.381,296.18344,47.358761,13.497
1.0,9.17858526,1.4300000000000002e-05,-1.4300000000000002e-05,173.08746000000002,0.00131,-0.00131,0.5820000000000001,0.294,-0.36200000000000004,2.1945,0.044000000000000004,-0.044000000000000004,797.0,18.4,-18.4,2.3,0.52,-0.2,753.0,76.14,52.19,-20.21,50.6,1.0,5506.0,166.0,-166.0,4.584,0.036000000000000004,-0.14400000000000002,0.7879999999999999,0.17600000000000002,-0.07,296.66275,41.261238,14.874
1.0,23.67513153,9.03e-05,-9.03e-05,179.27676,0.00298,-0.00298,0.8220000000000001,0.018000000000000002,-0.585,4.647,0.13,-0.13,980.0,34.3,-34.3,2.76,0.43,-0.23,528.0,18.38,8.95,-4.57,32.6,1.0,5309.0,143.0,-143.0,4.588,0.032,-0.09699999999999999,0.7809999999999999,0.122,-0.066,283.83307,41.978649,14.720999999999998
1.0,29.19899219,2.4e-05,-2.4e-05,185.440631,0.000656,-0.000656,0.043,0.33,-0.043,5.1227,0.0377,-0.0377,2050.0,13.3,-13.3,4.15,0.49,-0.32,540.0,20.05,7.02,-4.31,171.0,1.0,5376.0,107.0,-107.0,4.462,0.06,-0.09,0.94,0.11,-0.073,285.85367,38.384121,14.001
1.0,160.0191598,0.000521,-0.000521,251.28261,0.00246,-0.00246,0.852,0.042,-0.5870000000000001,5.472,0.163,-0.163,1550.0,33.4,-33.4,4.28,0.5,-0.33,306.0,2.08,0.72,-0.45,49.6,2.0,5376.0,107.0,-107.0,4.462,0.06,-0.09,0.94,0.11,-0.073,285.85367,38.384121,14.001
1.0,10.85409593,4.98e-06,-4.98e-06,138.608031,0.00037799999999999997,-0.00037799999999999997,0.42200000000000004,0.034,-0.358,3.7768,0.0204,-0.0204,1030.0,4.5,-4.5,2.99,0.33,-0.27,765.0,80.88,26.8,-19.06,252.8,1.0,5465.0,109.0,-109.0,4.449,0.085,-0.085,0.925,0.10099999999999999,-0.083,287.698,42.338718,12.498
0.997,55.329139899999994,0.000517,-0.000517,186.31545,0.00783,-0.00783,0.209,0.24600000000000002,-0.209,6.917999999999999,0.215,-0.215,326.0,16.0,-16.0,1.67,0.19,-0.13,436.0,8.55,3.0,-1.84,21.8,3.0,5376.0,107.0,-107.0,4.462,0.06,-0.09,0.94,0.11,-0.073,285.85367,38.384121,14.001
0.0,17.17732821,2.47e-06,-2.47e-06,170.54643000000002,0.000118,-0.000118,0.267,0.015,-0.018000000000000002,7.6702,0.0103,-0.0103,24400.0,21.0,-21.0,15.29,4.95,-1.65,720.0,63.7,62.58,-19.71,1357.5,1.0,6032.0,189.0,-210.0,4.485,0.054000000000000006,-0.21600000000000003,0.973,0.315,-0.105,291.5563,38.446289,14.923
1.0,7.064252021000001,7.07e-06,-7.07e-06,135.379512,0.000814,-0.000814,0.752,0.047,-0.51,1.3867,0.0291,-0.0291,729.0,16.2,-16.2,2.37,0.15,-0.13,769.0,82.76,18.58,-14.39,52.5,2.0,5076.0,101.0,-101.0,4.55,0.036000000000000004,-0.05,0.799,0.051,-0.043,290.51648,43.08382,14.196
0.9329999999999999,53.71798494,6.52e-05,-6.52e-05,208.08042,0.000916,-0.000916,0.93,0.009000000000000001,-0.006,4.104,0.0704,-0.0704,3150.0,53.7,-53.7,155.12,5.52,-31.3,1550.0,1363.11,161.12,-575.29,103.0,1.0,4959.0,52.0,-119.0,2.332,0.161,-0.038,21.449,0.764,-4.331,282.88268999999997,43.191952,14.708
0.028999999999999998,43.501748,0.00215,-0.00215,164.2859,0.0302,-0.0302,0.909,0.048,-0.672,10.755,0.956,-0.956,167.0,20.0,-20.0,10.1,0.91,-0.82,996.0,232.53,61.85,-45.53,9.5,2.0,4604.0,74.0,-54.0,2.9360000000000004,0.013000000000000001,-0.012,6.221,0.5589999999999999,-0.509,285.67287999999996,44.11673,12.495
1.0,19.44639139,2.56e-05,-2.56e-05,170.10238,0.00105,-0.00105,0.813,0.067,-0.5660000000000001,3.6227,0.0558,-0.0558,926.0,12.0,-12.0,3.24,0.89,-0.48,681.0,50.73,40.8,-18.03,82.4,1.0,5815.0,157.0,-174.0,4.421,0.12,-0.18,0.9540000000000001,0.261,-0.14,297.2789,43.724018,14.248
1.0,6.91986988,2.7699999999999996e-05,-2.7699999999999996e-05,134.11594,0.0034,-0.0034,0.8190000000000001,0.009000000000000001,-0.5820000000000001,3.4253,0.0864,-0.0864,170.0,7.4,-7.4,1.39,0.38,-0.2,961.0,201.41,162.02,-71.55,25.6,2.0,5815.0,157.0,-174.0,4.421,0.12,-0.18,0.9540000000000001,0.261,-0.14,297.2789,43.724018,14.248
1.0,105.88176670000001,0.000131,-0.000131,156.97935,0.00101,-0.00101,0.539,0.044000000000000004,-0.149,18.044,0.102,-0.102,1560.0,6.3,-6.3,10.16,0.94,-1.27,595.0,29.64,7.72,-8.11,301.8,1.0,5903.0,79.0,-79.0,3.7569999999999997,0.078,-0.052000000000000005,2.499,0.233,-0.311,291.49722,42.728481,10.775
1.0,16.6658994,2.97e-05,-2.97e-05,180.20215,0.00145,-0.00145,0.429,0.042,-0.39899999999999997,4.1934,0.0544,-0.0544,754.0,13.4,-13.4,2.85,0.44,-0.16,702.0,57.31,24.71,-10.15,60.8,2.0,5674.0,103.0,-114.0,4.446000000000001,0.034,-0.128,1.032,0.159,-0.057,284.52117999999996,41.629601,14.387
1.0,4.16696628,4.07e-06,-4.07e-06,169.715517,0.0007440000000000001,-0.0007440000000000001,0.022000000000000002,0.315,-0.022000000000000002,2.7535,0.0249,-0.0249,878.0,12.2,-12.2,2.74,0.34,-0.22,1053.0,291.34,97.66,-59.91,80.1,1.0,5456.0,81.0,-81.0,4.45,0.07200000000000001,-0.096,0.943,0.115,-0.077,296.77191,41.755539,14.883
0.0,0.5352247929999999,1.25e-06,-1.25e-06,131.73629,0.00245,-0.00245,0.017,0.405,-0.017,3.3402,0.0703,-0.0703,229.0,6.1,-6.1,1.09,0.1,-0.12,1783.0,2385.75,848.13,-680.45,48.8,2.0,5044.0,151.0,-136.0,4.551,0.078,-0.048,0.738,0.07200000000000001,-0.079,292.37903,39.435840999999996,14.937000000000001
1.0,11.46347165,1.7100000000000002e-05,-1.7100000000000002e-05,137.38521,0.00124,-0.00124,0.10300000000000001,0.302,-0.10300000000000001,2.5989999999999998,0.0396,-0.0396,1050.0,20.1,-20.1,3.0,0.37,-0.24,752.0,75.57,25.34,-15.54,56.5,2.0,5456.0,81.0,-81.0,4.45,0.07200000000000001,-0.096,0.943,0.115,-0.077,296.77191,41.755539,14.883
0.0,39.6034,0.000269,-0.000269,168.07113999999999,0.00532,-0.00532,0.166,0.294,-0.166,6.487,0.15,-0.15,573.0,23.1,-23.1,2.22,0.27,-0.18,497.0,14.47,4.84,-2.98,25.8,3.0,5456.0,81.0,-81.0,4.45,0.07200000000000001,-0.096,0.943,0.115,-0.077,296.77191,41.755539,14.883
1.0,2.940304817,4.74e-06,-4.74e-06,169.90496000000002,0.00125,-0.00125,0.825,0.003,-0.62,2.7226,0.0368,-0.0368,472.0,10.0,-10.0,2.59,0.38,-0.27,1256.0,588.66,245.83,-153.26,51.8,1.0,5527.0,111.0,-111.0,4.376,0.099,-0.11,1.054,0.152,-0.11,283.36841,41.821861,14.532
1.0,5.378868001,7.69e-06,-7.69e-06,169.61512,0.00118,-0.00118,0.758,0.098,-0.532,2.7222,0.0396,-0.0396,483.0,9.1,-9.1,1.86,0.13,-0.09,833.0,113.59,26.04,-19.07,60.6,1.0,5077.0,101.0,-101.0,4.567,0.032,-0.048,0.774,0.051,-0.039,282.00461,42.176528999999995,14.005
1.0,15.28467725,6.4e-05,-6.4e-05,175.62345,0.00313,-0.00313,0.774,0.13,-0.544,6.0768,0.0967,-0.0967,321.0,9.6,-9.6,2.7,0.43,-0.53,852.0,124.4,53.02,-48.07,38.1,1.0,5763.0,86.0,-78.0,4.181,0.162,-0.10800000000000001,1.374,0.21899999999999997,-0.268,296.03198,42.14196,14.519
0.258,73.50602099999999,0.00212,-0.00212,163.5692,0.0247,-0.0247,0.473,0.483,-0.26899999999999996,5.734,0.5,-0.5,486.0,48.6,-48.6,2.37,0.75,-0.3,471.0,11.66,11.16,-4.15,11.3,2.0,6215.0,194.0,-259.0,4.44,0.065,-0.20800000000000002,1.052,0.332,-0.133,297.4809,46.589141999999995,15.42
1.0,21.05349939,8.98e-05,-8.98e-05,171.92457,0.00278,-0.00278,0.008,0.39299999999999996,-0.008,7.1605,0.0896,-0.0896,497.0,13.3,-13.3,2.75,0.44,-0.44,731.0,67.48,28.41,-22.44,39.1,2.0,5751.0,78.0,-78.0,4.254,0.14300000000000002,-0.10400000000000001,1.247,0.2,-0.2,294.28098,42.29097,14.854000000000001
1.0,127.90541200000001,0.000319,-0.000319,246.46401,0.00176,-0.00176,0.47,0.096,-0.255,14.475,0.13699999999999998,-0.13699999999999998,4020.0,25.0,-25.0,8.03,1.29,-1.29,401.0,6.09,2.56,-2.03,171.0,1.0,5751.0,78.0,-78.0,4.254,0.14300000000000002,-0.10400000000000001,1.247,0.2,-0.2,294.28098,42.29097,14.854000000000001
0.998,6.21716039,1.9e-05,-1.9e-05,131.71857,0.00257,-0.00257,0.33299999999999996,0.096,-0.33299999999999996,4.4289,0.0641,-0.0641,211.0,9.2,-9.2,1.81,0.3,-0.29,1098.0,343.21,144.51,-114.12,25.0,3.0,5751.0,78.0,-78.0,4.254,0.14300000000000002,-0.10400000000000001,1.247,0.2,-0.2,294.28098,42.29097,14.854000000000001
0.08900000000000001,21.05647572,1.98e-05,-1.98e-05,171.133613,0.000698,-0.000698,0.938,0.001,-0.655,1.238,0.0732,-0.0732,1290.0,33.2,-33.2,5.05,0.86,-0.43,732.0,67.74,31.94,-15.84,52.1,1.0,6156.0,110.0,-135.0,4.381,0.054000000000000006,-0.126,1.1179999999999999,0.191,-0.095,286.87967000000003,39.378391,14.169
0.0,31.80514278,4.1899999999999995e-05,-4.1899999999999995e-05,186.38905,0.00105,-0.00105,1.2890000000000001,6.119,-0.191,7.6213,0.0559,-0.0559,4680.0,34.3,-34.3,34.82,8.75,-2.91,553.0,22.05,16.39,-5.46,161.3,1.0,5931.0,161.0,-161.0,4.545,0.044000000000000004,-0.17600000000000002,0.863,0.217,-0.07200000000000001,298.04453,40.086361,14.517000000000001
0.8190000000000001,4.57797412,4.26e-05,-4.26e-05,135.63058,0.00788,-0.00788,0.34299999999999997,0.10800000000000001,-0.34299999999999997,2.862,0.21600000000000003,-0.21600000000000003,125.0,14.8,-14.8,0.96,0.28,-0.09,1024.0,259.36,225.65,-70.29,9.6,2.0,5795.0,155.0,-172.0,4.553999999999999,0.036000000000000004,-0.192,0.848,0.252,-0.079,297.39319,47.164631,15.302
0.0,37.60936976,1.4099999999999999e-05,-1.4099999999999999e-05,190.724991,0.000281,-0.000281,0.6709999999999999,0.004,-0.005,6.8615,0.0145,-0.0145,27600.0,32.8,-32.8,15.8,4.03,-1.73,508.0,15.8,11.92,-4.58,971.1,1.0,5600.0,152.0,-152.0,4.4830000000000005,0.075,-0.162,0.8959999999999999,0.22899999999999998,-0.098,289.36136,40.128819,14.026
0.0,49.26678528,2.7000000000000002e-05,-2.7000000000000002e-05,191.18788700000002,0.000429,-0.000429,8.363999999999999,67.66,-0.466,5.5692,0.0219,-0.0219,8490.0,32.8,-32.8,929.36,301.0,-129.0,538.0,19.79,18.97,-7.27,309.0,1.0,5988.0,169.0,-232.0,4.382,0.087,-0.203,1.143,0.37,-0.159,297.77218999999997,40.15506,14.385
0.0,3.613757526,1.04e-06,-1.04e-06,171.422542,0.000229,-0.000229,0.812,0.003,-0.005,5.9128,0.0192,-0.0192,4870.0,9.8,-9.8,7.05,2.05,-0.73,1182.0,461.67,398.4,-135.49,591.2,1.0,5986.0,168.0,-189.0,4.498,0.065,-0.195,0.9059999999999999,0.264,-0.094,299.07513,40.35833,14.915
1.0,7.381980206000001,7.16e-06,-7.16e-06,173.07265900000002,0.0007599999999999999,-0.0007599999999999999,0.096,0.28300000000000003,-0.096,3.1152,0.0287,-0.0287,1430.0,15.3,-15.3,3.42,0.41,-0.27,876.0,138.88,49.66,-29.55,101.6,1.0,5559.0,110.0,-110.0,4.47,0.068,-0.102,0.914,0.11,-0.07,288.2341,40.520901,14.985
1.0,17.58751692,2.11e-05,-2.11e-05,176.077382,0.0009130000000000001,-0.0009130000000000001,0.106,0.29100000000000004,-0.106,4.3773,0.0358,-0.0358,1380.0,14.0,-14.0,4.03,0.68,-0.68,706.0,58.6,26.22,-20.18,109.4,1.0,5433.0,81.0,-73.0,4.302,0.159,-0.11599999999999999,1.107,0.18600000000000003,-0.18600000000000003,296.63684,43.802792,14.743
0.69,3.01609637,2.72e-05,-2.72e-05,131.55327,0.00783,-0.00783,0.7,0.27,-0.48200000000000004,1.57,0.259,-0.259,196.0,32.3,-32.3,0.96,0.04,-0.05,795.0,94.1,16.25,-15.81,8.1,4.0,4245.0,85.0,-85.0,4.641,0.027000000000000003,-0.02,0.637,0.026000000000000002,-0.032,300.24222000000003,44.141399,15.673
0.0,11.34436822,3.47e-05,-3.47e-05,172.84392,0.00249,-0.00249,1.183,23.59,-0.098,5.558,0.133,-0.133,586.0,13.3,-13.3,17.21,3.62,-1.28,703.0,57.67,37.46,-13.42,52.2,1.0,5594.0,169.0,-152.0,4.602,0.034,-0.145,0.752,0.158,-0.055999999999999994,290.53213999999997,44.77512,14.41
0.0,1.5763411269999998,2.21e-06,-2.21e-06,170.88145,0.00116,-0.00116,0.01,0.377,-0.01,3.1232,0.0396,-0.0396,335.0,4.5,-4.5,2.96,1.53,-1.53,1797.0,2460.7,3903.35,-1951.42,88.7,1.0,5087.0,151.0,-151.0,3.967,0.609,-0.261,1.666,0.861,-0.861,298.42087000000004,44.950802,14.110999999999999
0.001,18.47762694,1.56e-05,-1.56e-05,185.26906100000002,0.000674,-0.000674,0.7120000000000001,0.154,-0.488,1.94,0.0457,-0.0457,2600.0,39.7,-39.7,1.55,0.32,-0.29,267.0,1.21,0.72,-0.47,75.7,1.0,3395.0,74.0,-67.0,4.97,0.07200000000000001,-0.065,0.28300000000000003,0.059000000000000004,-0.053,300.20609,45.018139,14.708
0.963,58.36205791,4.1e-05,-4.1e-05,196.555405,0.00043200000000000004,-0.00043200000000000004,0.402,0.045,-0.319,6.3363,0.0508,-0.0508,5370.0,20.6,-20.6,7.02,1.95,-0.79,446.0,9.33,7.65,-2.79,286.6,1.0,5592.0,150.0,-166.0,4.467,0.065,-0.182,0.953,0.266,-0.106,293.7471,45.10722,14.360999999999999
1.0,5.350156114,4.54e-06,-4.54e-06,195.761347,0.0006259999999999999,-0.0006259999999999999,0.008,0.349,-0.008,2.2647,0.0215,-0.0215,765.0,9.9,-9.9,2.6,0.72,-0.29,989.0,226.02,185.09,-67.76,87.1,2.0,5592.0,150.0,-166.0,4.467,0.065,-0.182,0.953,0.266,-0.106,293.7471,45.10722,14.360999999999999
